res_state,res_county,res_state_name,res_county_name,work_state,work_county,work_state_name,work_county_name,workers,error
55,097,Wisconsin,Portage County,055,069,Wisconsin,Lincoln County,18,20
55,097,Wisconsin,Portage County,055,073,Wisconsin,Marathon County,"1,707",192
55,097,Wisconsin,Portage County,055,077,Wisconsin,Marquette County,15,7
55,097,Wisconsin,Portage County,055,079,Wisconsin,Milwaukee County,20,19
55,097,Wisconsin,Portage County,055,081,Wisconsin,Monroe County,3,5
55,097,Wisconsin,Portage County,055,085,Wisconsin,Oneida County,15,18
55,097,Wisconsin,Portage County,055,087,Wisconsin,Outagamie County,156,62
55,097,Wisconsin,Portage County,055,097,Wisconsin,Portage County,"28,427",671
55,097,Wisconsin,Portage County,055,105,Wisconsin,Rock County,41,48
55,097,Wisconsin,Portage County,055,107,Wisconsin,Rusk County,2,3
55,097,Wisconsin,Portage County,055,111,Wisconsin,Sauk County,51,38
55,097,Wisconsin,Portage County,055,115,Wisconsin,Shawano County,72,59
55,097,Wisconsin,Portage County,055,117,Wisconsin,Sheboygan County,23,26
55,097,Wisconsin,Portage County,055,119,Wisconsin,Taylor County,10,12
55,097,Wisconsin,Portage County,055,121,Wisconsin,Trempealeau County,13,16
55,097,Wisconsin,Portage County,055,127,Wisconsin,Walworth County,15,18
55,097,Wisconsin,Portage County,055,133,Wisconsin,Waukesha County,17,17
55,097,Wisconsin,Portage County,055,135,Wisconsin,Waupaca County,"1,188",159
55,097,Wisconsin,Portage County,055,137,Wisconsin,Waushara County,377,73
55,097,Wisconsin,Portage County,055,139,Wisconsin,Winnebago County,94,37
55,097,Wisconsin,Portage County,055,141,Wisconsin,Wood County,"2,485",234
55,099,Wisconsin,Price County,027,041,Minnesota,Douglas County,2,3
55,099,Wisconsin,Price County,027,049,Minnesota,Goodhue County,2,4
55,099,Wisconsin,Price County,027,137,Minnesota,St. Louis County,3,4
55,099,Wisconsin,Price County,055,003,Wisconsin,Ashland County,50,25
55,099,Wisconsin,Price County,055,005,Wisconsin,Barron County,13,10
55,099,Wisconsin,Price County,055,009,Wisconsin,Brown County,3,9
55,099,Wisconsin,Price County,055,017,Wisconsin,Chippewa County,2,3
55,099,Wisconsin,Price County,055,019,Wisconsin,Clark County,8,6
55,099,Wisconsin,Price County,055,025,Wisconsin,Dane County,10,7
55,099,Wisconsin,Price County,055,035,Wisconsin,Eau Claire County,7,6
55,099,Wisconsin,Price County,055,041,Wisconsin,Forest County,2,3
55,099,Wisconsin,Price County,055,051,Wisconsin,Iron County,13,11
55,099,Wisconsin,Price County,055,067,Wisconsin,Langlade County,3,4
55,099,Wisconsin,Price County,055,069,Wisconsin,Lincoln County,64,29
55,099,Wisconsin,Price County,055,073,Wisconsin,Marathon County,39,18
55,099,Wisconsin,Price County,055,077,Wisconsin,Marquette County,3,8
55,099,Wisconsin,Price County,055,078,Wisconsin,Menominee County,1,3
55,099,Wisconsin,Price County,055,079,Wisconsin,Milwaukee County,8,6
55,099,Wisconsin,Price County,055,081,Wisconsin,Monroe County,4,5
55,099,Wisconsin,Price County,055,085,Wisconsin,Oneida County,88,39
55,099,Wisconsin,Price County,055,087,Wisconsin,Outagamie County,4,6
55,099,Wisconsin,Price County,055,097,Wisconsin,Portage County,1,2
55,099,Wisconsin,Price County,055,099,Wisconsin,Price County,"5,556",204
55,099,Wisconsin,Price County,055,107,Wisconsin,Rusk County,202,36
55,099,Wisconsin,Price County,055,113,Wisconsin,Sawyer County,38,14
55,099,Wisconsin,Price County,055,119,Wisconsin,Taylor County,271,50
55,099,Wisconsin,Price County,055,125,Wisconsin,Vilas County,65,26
55,099,Wisconsin,Price County,055,129,Wisconsin,Washburn County,3,6
55,099,Wisconsin,Price County,055,133,Wisconsin,Waukesha County,2,4
55,099,Wisconsin,Price County,055,135,Wisconsin,Waupaca County,1,3
55,099,Wisconsin,Price County,055,139,Wisconsin,Winnebago County,4,5
55,099,Wisconsin,Price County,055,141,Wisconsin,Wood County,19,12
55,101,Wisconsin,Racine County,027,003,Minnesota,Anoka County,11,17
55,101,Wisconsin,Racine County,027,053,Minnesota,Hennepin County,13,16
55,101,Wisconsin,Racine County,027,099,Minnesota,Mower County,5,7
55,101,Wisconsin,Racine County,055,003,Wisconsin,Ashland County,3,5
55,101,Wisconsin,Racine County,055,005,Wisconsin,Barron County,31,47
55,101,Wisconsin,Racine County,055,009,Wisconsin,Brown County,25,26
55,101,Wisconsin,Racine County,055,019,Wisconsin,Clark County,8,12
55,101,Wisconsin,Racine County,055,025,Wisconsin,Dane County,68,43
55,101,Wisconsin,Racine County,055,027,Wisconsin,Dodge County,42,39
55,101,Wisconsin,Racine County,055,035,Wisconsin,Eau Claire County,12,19
55,101,Wisconsin,Racine County,055,039,Wisconsin,Fond du Lac County,91,99
55,101,Wisconsin,Racine County,055,051,Wisconsin,Iron County,12,21
55,101,Wisconsin,Racine County,055,055,Wisconsin,Jefferson County,58,76
55,101,Wisconsin,Racine County,055,057,Wisconsin,Juneau County,18,27
55,101,Wisconsin,Racine County,055,059,Wisconsin,Kenosha County,"7,040",541
55,101,Wisconsin,Racine County,055,063,Wisconsin,La Crosse County,7,10
55,101,Wisconsin,Racine County,055,073,Wisconsin,Marathon County,21,30
55,101,Wisconsin,Racine County,055,079,Wisconsin,Milwaukee County,"15,085",726
55,101,Wisconsin,Racine County,055,085,Wisconsin,Oneida County,11,18
55,101,Wisconsin,Racine County,055,089,Wisconsin,Ozaukee County,84,51
55,101,Wisconsin,Racine County,055,095,Wisconsin,Polk County,3,5
55,101,Wisconsin,Racine County,055,099,Wisconsin,Price County,17,25
55,101,Wisconsin,Racine County,055,101,Wisconsin,Racine County,"57,611","1,079"
55,101,Wisconsin,Racine County,055,105,Wisconsin,Rock County,84,45
55,101,Wisconsin,Racine County,055,115,Wisconsin,Shawano County,2,3
55,101,Wisconsin,Racine County,055,117,Wisconsin,Sheboygan County,41,30
55,101,Wisconsin,Racine County,055,127,Wisconsin,Walworth County,"1,781",277
55,101,Wisconsin,Racine County,055,131,Wisconsin,Washington County,161,107
55,101,Wisconsin,Racine County,055,133,Wisconsin,Waukesha County,"5,011",382
55,101,Wisconsin,Racine County,055,139,Wisconsin,Winnebago County,17,27
55,103,Wisconsin,Richland County,027,003,Minnesota,Anoka County,6,9
55,103,Wisconsin,Richland County,055,001,Wisconsin,Adams County,2,4
55,103,Wisconsin,Richland County,055,009,Wisconsin,Brown County,1,3
55,103,Wisconsin,Richland County,055,021,Wisconsin,Columbia County,26,21
55,103,Wisconsin,Richland County,055,023,Wisconsin,Crawford County,39,18
55,103,Wisconsin,Richland County,055,025,Wisconsin,Dane County,463,79
55,103,Wisconsin,Richland County,055,027,Wisconsin,Dodge County,4,4
55,103,Wisconsin,Richland County,055,029,Wisconsin,Door County,1,3
55,103,Wisconsin,Richland County,055,031,Wisconsin,Douglas County,2,3
55,103,Wisconsin,Richland County,055,033,Wisconsin,Dunn County,3,5
55,103,Wisconsin,Richland County,055,043,Wisconsin,Grant County,376,68
55,103,Wisconsin,Richland County,055,049,Wisconsin,Iowa County,217,73
55,103,Wisconsin,Richland County,055,053,Wisconsin,Jackson County,5,7
55,103,Wisconsin,Richland County,055,057,Wisconsin,Juneau County,50,18
55,103,Wisconsin,Richland County,055,063,Wisconsin,La Crosse County,79,41
55,103,Wisconsin,Richland County,055,065,Wisconsin,Lafayette County,7,12
55,103,Wisconsin,Richland County,055,079,Wisconsin,Milwaukee County,7,7
55,103,Wisconsin,Richland County,055,081,Wisconsin,Monroe County,69,35
55,103,Wisconsin,Richland County,055,083,Wisconsin,Oconto County,2,4
55,103,Wisconsin,Richland County,055,087,Wisconsin,Outagamie County,2,3
55,103,Wisconsin,Richland County,055,089,Wisconsin,Ozaukee County,2,2
55,103,Wisconsin,Richland County,055,097,Wisconsin,Portage County,3,4
55,103,Wisconsin,Richland County,055,103,Wisconsin,Richland County,"5,247",222
55,103,Wisconsin,Richland County,055,105,Wisconsin,Rock County,2,6
55,103,Wisconsin,Richland County,055,109,Wisconsin,St. Croix County,2,3
55,103,Wisconsin,Richland County,055,111,Wisconsin,Sauk County,"1,036",113
55,103,Wisconsin,Richland County,055,123,Wisconsin,Vernon County,443,87
55,103,Wisconsin,Richland County,055,127,Wisconsin,Walworth County,4,7
55,103,Wisconsin,Richland County,055,133,Wisconsin,Waukesha County,23,20
55,103,Wisconsin,Richland County,055,139,Wisconsin,Winnebago County,2,2
55,105,Wisconsin,Rock County,027,017,Minnesota,Carlton County,8,12
55,105,Wisconsin,Rock County,027,123,Minnesota,Ramsey County,26,33
55,105,Wisconsin,Rock County,027,171,Minnesota,Wright County,10,19
55,105,Wisconsin,Rock County,055,009,Wisconsin,Brown County,39,42
55,105,Wisconsin,Rock County,055,011,Wisconsin,Buffalo County,11,17
55,105,Wisconsin,Rock County,055,017,Wisconsin,Chippewa County,6,10
55,105,Wisconsin,Rock County,055,021,Wisconsin,Columbia County,24,21
55,105,Wisconsin,Rock County,055,025,Wisconsin,Dane County,"9,427",627
55,105,Wisconsin,Rock County,055,027,Wisconsin,Dodge County,173,101
55,105,Wisconsin,Rock County,055,035,Wisconsin,Eau Claire County,4,6
55,105,Wisconsin,Rock County,055,039,Wisconsin,Fond du Lac County,16,25
55,105,Wisconsin,Rock County,055,045,Wisconsin,Green County,"1,189",223
55,105,Wisconsin,Rock County,055,049,Wisconsin,Iowa County,49,41
55,105,Wisconsin,Rock County,055,055,Wisconsin,Jefferson County,"1,574",273
55,105,Wisconsin,Rock County,055,061,Wisconsin,Kewaunee County,38,59
55,105,Wisconsin,Rock County,055,065,Wisconsin,Lafayette County,15,20
55,105,Wisconsin,Rock County,055,067,Wisconsin,Langlade County,1,2
55,105,Wisconsin,Rock County,055,071,Wisconsin,Manitowoc County,9,14
55,105,Wisconsin,Rock County,055,077,Wisconsin,Marquette County,9,14
55,105,Wisconsin,Rock County,055,079,Wisconsin,Milwaukee County,262,109
55,105,Wisconsin,Rock County,055,081,Wisconsin,Monroe County,24,26
55,105,Wisconsin,Rock County,055,083,Wisconsin,Oconto County,8,13
55,105,Wisconsin,Rock County,055,087,Wisconsin,Outagamie County,12,14
55,105,Wisconsin,Rock County,055,091,Wisconsin,Pepin County,2,3
55,105,Wisconsin,Rock County,055,097,Wisconsin,Portage County,10,8
55,105,Wisconsin,Rock County,055,101,Wisconsin,Racine County,80,40
55,105,Wisconsin,Rock County,055,103,Wisconsin,Richland County,9,14
55,105,Wisconsin,Rock County,055,105,Wisconsin,Rock County,"51,568",893
55,105,Wisconsin,Rock County,055,111,Wisconsin,Sauk County,18,17
55,105,Wisconsin,Rock County,055,119,Wisconsin,Taylor County,5,9
55,105,Wisconsin,Rock County,055,123,Wisconsin,Vernon County,12,19
55,105,Wisconsin,Rock County,055,127,Wisconsin,Walworth County,"3,159",318
55,105,Wisconsin,Rock County,055,133,Wisconsin,Waukesha County,361,103
55,105,Wisconsin,Rock County,055,135,Wisconsin,Waupaca County,3,4
55,105,Wisconsin,Rock County,055,139,Wisconsin,Winnebago County,6,9
55,105,Wisconsin,Rock County,055,141,Wisconsin,Wood County,8,12
55,107,Wisconsin,Rusk County,027,013,Minnesota,Blue Earth County,2,4
55,107,Wisconsin,Rusk County,027,019,Minnesota,Carver County,2,2
55,107,Wisconsin,Rusk County,027,037,Minnesota,Dakota County,1,4
55,107,Wisconsin,Rusk County,027,053,Minnesota,Hennepin County,15,9
55,107,Wisconsin,Rusk County,027,105,Minnesota,Nobles County,3,3
55,107,Wisconsin,Rusk County,027,109,Minnesota,Olmsted County,6,5
55,107,Wisconsin,Rusk County,027,123,Minnesota,Ramsey County,2,3
55,107,Wisconsin,Rusk County,027,157,Minnesota,Wabasha County,2,3
55,107,Wisconsin,Rusk County,027,169,Minnesota,Winona County,1,2
55,107,Wisconsin,Rusk County,027,171,Minnesota,Wright County,3,3
55,107,Wisconsin,Rusk County,055,003,Wisconsin,Ashland County,2,3
55,107,Wisconsin,Rusk County,055,005,Wisconsin,Barron County,519,72
55,107,Wisconsin,Rusk County,055,009,Wisconsin,Brown County,3,4
55,107,Wisconsin,Rusk County,055,017,Wisconsin,Chippewa County,308,58
55,107,Wisconsin,Rusk County,055,019,Wisconsin,Clark County,11,7
55,107,Wisconsin,Rusk County,055,027,Wisconsin,Dodge County,6,9
55,107,Wisconsin,Rusk County,055,031,Wisconsin,Douglas County,2,3
55,107,Wisconsin,Rusk County,055,033,Wisconsin,Dunn County,32,18
55,107,Wisconsin,Rusk County,055,035,Wisconsin,Eau Claire County,127,51
55,107,Wisconsin,Rusk County,055,039,Wisconsin,Fond du Lac County,2,3
55,107,Wisconsin,Rusk County,055,041,Wisconsin,Forest County,2,3
55,107,Wisconsin,Rusk County,055,043,Wisconsin,Grant County,1,2
55,107,Wisconsin,Rusk County,055,063,Wisconsin,La Crosse County,1,2
55,107,Wisconsin,Rusk County,055,069,Wisconsin,Lincoln County,3,3
55,107,Wisconsin,Rusk County,055,073,Wisconsin,Marathon County,13,9
55,107,Wisconsin,Rusk County,055,081,Wisconsin,Monroe County,5,4
55,107,Wisconsin,Rusk County,055,093,Wisconsin,Pierce County,3,5
55,107,Wisconsin,Rusk County,055,095,Wisconsin,Polk County,2,3
55,107,Wisconsin,Rusk County,055,099,Wisconsin,Price County,50,21
55,107,Wisconsin,Rusk County,055,107,Wisconsin,Rusk County,"4,983",161
55,107,Wisconsin,Rusk County,055,109,Wisconsin,St. Croix County,6,6
55,107,Wisconsin,Rusk County,055,113,Wisconsin,Sawyer County,61,17
55,107,Wisconsin,Rusk County,055,119,Wisconsin,Taylor County,56,26
55,107,Wisconsin,Rusk County,055,121,Wisconsin,Trempealeau County,3,3
55,107,Wisconsin,Rusk County,055,129,Wisconsin,Washburn County,37,13
55,107,Wisconsin,Rusk County,055,133,Wisconsin,Waukesha County,2,3
55,107,Wisconsin,Rusk County,055,139,Wisconsin,Winnebago County,2,3
55,107,Wisconsin,Rusk County,055,141,Wisconsin,Wood County,7,5
55,109,Wisconsin,St. Croix County,027,003,Minnesota,Anoka County,370,117
55,109,Wisconsin,St. Croix County,027,009,Minnesota,Benton County,4,5
55,109,Wisconsin,St. Croix County,027,013,Minnesota,Blue Earth County,14,15
55,109,Wisconsin,St. Croix County,027,017,Minnesota,Carlton County,2,3
55,109,Wisconsin,St. Croix County,027,019,Minnesota,Carver County,92,62
55,109,Wisconsin,St. Croix County,027,025,Minnesota,Chisago County,39,26
55,109,Wisconsin,St. Croix County,027,027,Minnesota,Clay County,2,3
55,109,Wisconsin,St. Croix County,027,035,Minnesota,Crow Wing County,8,15
55,109,Wisconsin,St. Croix County,027,037,Minnesota,Dakota County,"2,040",328
55,109,Wisconsin,St. Croix County,027,049,Minnesota,Goodhue County,90,46
55,109,Wisconsin,St. Croix County,027,053,Minnesota,Hennepin County,"3,747",358
55,109,Wisconsin,St. Croix County,027,067,Minnesota,Kandiyohi County,43,41
55,109,Wisconsin,St. Croix County,027,069,Minnesota,Kittson County,27,45
55,109,Wisconsin,St. Croix County,027,085,Minnesota,McLeod County,4,5
55,109,Wisconsin,St. Croix County,027,093,Minnesota,Meeker County,3,4
55,109,Wisconsin,St. Croix County,027,103,Minnesota,Nicollet County,3,6
55,109,Wisconsin,St. Croix County,027,115,Minnesota,Pine County,14,18
55,109,Wisconsin,St. Croix County,027,123,Minnesota,Ramsey County,"6,344",450
55,109,Wisconsin,St. Croix County,027,131,Minnesota,Rice County,3,4
55,109,Wisconsin,St. Croix County,027,137,Minnesota,St. Louis County,18,21
55,109,Wisconsin,St. Croix County,027,139,Minnesota,Scott County,88,52
55,109,Wisconsin,St. Croix County,027,141,Minnesota,Sherburne County,18,29
55,109,Wisconsin,St. Croix County,027,145,Minnesota,Stearns County,26,25
55,109,Wisconsin,St. Croix County,027,147,Minnesota,Steele County,13,21
55,109,Wisconsin,St. Croix County,027,163,Minnesota,Washington County,"6,437",492
55,109,Wisconsin,St. Croix County,027,169,Minnesota,Winona County,3,4
55,109,Wisconsin,St. Croix County,027,171,Minnesota,Wright County,17,15
55,109,Wisconsin,St. Croix County,055,005,Wisconsin,Barron County,79,41
55,109,Wisconsin,St. Croix County,055,011,Wisconsin,Buffalo County,1,2
55,109,Wisconsin,St. Croix County,055,013,Wisconsin,Burnett County,46,35
55,109,Wisconsin,St. Croix County,055,017,Wisconsin,Chippewa County,10,7
55,109,Wisconsin,St. Croix County,055,025,Wisconsin,Dane County,29,34
55,109,Wisconsin,St. Croix County,055,027,Wisconsin,Dodge County,1,3
55,109,Wisconsin,St. Croix County,055,031,Wisconsin,Douglas County,5,5
55,109,Wisconsin,St. Croix County,055,033,Wisconsin,Dunn County,662,116
55,109,Wisconsin,St. Croix County,055,035,Wisconsin,Eau Claire County,282,97
55,109,Wisconsin,St. Croix County,055,043,Wisconsin,Grant County,19,21
55,109,Wisconsin,St. Croix County,055,075,Wisconsin,Marinette County,2,3
55,109,Wisconsin,St. Croix County,055,078,Wisconsin,Menominee County,22,28
55,109,Wisconsin,St. Croix County,055,079,Wisconsin,Milwaukee County,26,31
55,109,Wisconsin,St. Croix County,055,081,Wisconsin,Monroe County,13,21
55,109,Wisconsin,St. Croix County,055,093,Wisconsin,Pierce County,"1,291",185
55,109,Wisconsin,St. Croix County,055,095,Wisconsin,Polk County,911,207
55,109,Wisconsin,St. Croix County,055,103,Wisconsin,Richland County,2,3
55,109,Wisconsin,St. Croix County,055,105,Wisconsin,Rock County,3,4
55,109,Wisconsin,St. Croix County,055,109,Wisconsin,St. Croix County,"21,903",758
55,109,Wisconsin,St. Croix County,055,111,Wisconsin,Sauk County,19,30
55,109,Wisconsin,St. Croix County,055,117,Wisconsin,Sheboygan County,15,22
55,109,Wisconsin,St. Croix County,055,121,Wisconsin,Trempealeau County,4,5
55,109,Wisconsin,St. Croix County,055,129,Wisconsin,Washburn County,101,99
55,109,Wisconsin,St. Croix County,055,131,Wisconsin,Washington County,51,59
55,109,Wisconsin,St. Croix County,055,141,Wisconsin,Wood County,4,5
55,111,Wisconsin,Sauk County,027,037,Minnesota,Dakota County,2,4
55,111,Wisconsin,Sauk County,027,049,Minnesota,Goodhue County,15,24
55,111,Wisconsin,Sauk County,027,153,Minnesota,Todd County,52,71
55,111,Wisconsin,Sauk County,027,163,Minnesota,Washington County,3,5
55,111,Wisconsin,Sauk County,055,001,Wisconsin,Adams County,141,64
55,111,Wisconsin,Sauk County,055,009,Wisconsin,Brown County,11,8
55,111,Wisconsin,Sauk County,055,011,Wisconsin,Buffalo County,2,3
55,111,Wisconsin,Sauk County,055,015,Wisconsin,Calumet County,1,3
55,111,Wisconsin,Sauk County,055,021,Wisconsin,Columbia County,941,167
55,111,Wisconsin,Sauk County,055,025,Wisconsin,Dane County,"4,377",329
55,111,Wisconsin,Sauk County,055,027,Wisconsin,Dodge County,20,20
55,111,Wisconsin,Sauk County,055,035,Wisconsin,Eau Claire County,5,6
55,111,Wisconsin,Sauk County,055,039,Wisconsin,Fond du Lac County,12,10
55,111,Wisconsin,Sauk County,055,043,Wisconsin,Grant County,26,13
55,111,Wisconsin,Sauk County,055,045,Wisconsin,Green County,17,10
55,111,Wisconsin,Sauk County,055,047,Wisconsin,Green Lake County,20,29
55,111,Wisconsin,Sauk County,055,049,Wisconsin,Iowa County,397,76
55,111,Wisconsin,Sauk County,055,053,Wisconsin,Jackson County,21,18
55,111,Wisconsin,Sauk County,055,055,Wisconsin,Jefferson County,2,2
55,111,Wisconsin,Sauk County,055,057,Wisconsin,Juneau County,460,124
55,111,Wisconsin,Sauk County,055,063,Wisconsin,La Crosse County,6,8
55,111,Wisconsin,Sauk County,055,065,Wisconsin,Lafayette County,10,16
55,111,Wisconsin,Sauk County,055,071,Wisconsin,Manitowoc County,2,4
55,111,Wisconsin,Sauk County,055,073,Wisconsin,Marathon County,4,5
55,111,Wisconsin,Sauk County,055,077,Wisconsin,Marquette County,47,39
55,111,Wisconsin,Sauk County,055,079,Wisconsin,Milwaukee County,32,24
55,111,Wisconsin,Sauk County,055,081,Wisconsin,Monroe County,42,24
55,111,Wisconsin,Sauk County,055,087,Wisconsin,Outagamie County,3,5
55,111,Wisconsin,Sauk County,055,089,Wisconsin,Ozaukee County,3,4
55,111,Wisconsin,Sauk County,055,097,Wisconsin,Portage County,12,11
55,111,Wisconsin,Sauk County,055,101,Wisconsin,Racine County,7,6
55,111,Wisconsin,Sauk County,055,103,Wisconsin,Richland County,309,56
55,111,Wisconsin,Sauk County,055,105,Wisconsin,Rock County,41,39
55,111,Wisconsin,Sauk County,055,111,Wisconsin,Sauk County,"24,800",553
55,111,Wisconsin,Sauk County,055,113,Wisconsin,Sawyer County,5,6
55,111,Wisconsin,Sauk County,055,123,Wisconsin,Vernon County,71,41
55,111,Wisconsin,Sauk County,055,133,Wisconsin,Waukesha County,14,14
55,111,Wisconsin,Sauk County,055,137,Wisconsin,Waushara County,1,2
55,111,Wisconsin,Sauk County,055,139,Wisconsin,Winnebago County,10,11
55,111,Wisconsin,Sauk County,055,141,Wisconsin,Wood County,4,8
55,113,Wisconsin,Sawyer County,027,003,Minnesota,Anoka County,10,11
55,113,Wisconsin,Sawyer County,027,015,Minnesota,Brown County,2,3
